"Ustar (m/s)","Wall Y+","Wall Shear Stress: Magnitude (Pa)","X (m)","Y (m)","Z (m)"
0.0185992811932079,0.0925587292667711,0.345585647561953,0.214190358191881,2.04217959245758e-21,0
0.0187837563675187,0.0934762959814964,0.352472448753852,0.211788167258614,4.87555217120875e-21,0
0.0189562639182326,0.0943342030229793,0.358973669853658,0.209385976325347,1.31506543888766e-21,0
0.0191164606834378,0.0951307411846141,0.365063821682025,0.20698378539208,-1.08160473386326e-21,0
0.019264194877715,0.0958651540282307,0.370725268843982,0.204581594458812,-7.47635763656594e-22,0
0.0193997308382572,0.0965387562606023,0.375957211010449,0.202179403525545,-1.57576039351656e-22,0
0.0195225574582534,0.0971490041112866,0.380729837239983,0.199777212592278,-3.83602009229548e-22,0
0.0196330585892059,0.0976978077700127,0.385048835835009,0.197375021659011,-4.47309118287494e-23,0
0.0197307828395231,0.0981829214386598,0.388888284165444,0.194972830725744,1.80214047242616e-21,0
0.0198161070376038,0.0986062210818468,0.392255632822965,0.192570639792477,2.25280075214862e-21,0
0.019889191620634,0.0989685061808996,0.395151034905955,0.190168448859209,-3.28943414770174e-21,0
0.0199497333628553,0.0992682693914007,0.397556943478975,0.187766257925942,-9.51976953530333e-21,0
0.0199972873407525,0.0995032987677275,0.399451055807277,0.185364066992675,1.50671455001979e-21,0
0.0200322018782375,0.0996753298961957,0.400843606785472,0.182961876059408,2.87806051965775e-20,0
0.0200539852848859,0.0997819189973089,0.401712290770028,0.180559685126141,1.86219913965996e-20,0
0.0200632121227945,0.0998259280713852,0.402078414877211,0.178157494192874,-7.26862460529488e-20,0
0.0200592037214824,0.0998039838608259,0.401914128839647,0.175755303259607,-1.05848990716282e-19,0
0.0200425359996718,0.0997189558092449,0.401242801961514,0.173353112326339,1.63211556787886e-19,0
0.0200125691405338,0.0995676649075323,0.400040161662265,0.170950921393072,4.15016092562268e-19,0
0.019969950745153,0.0993533379060748,0.398334424059853,0.168548730459805,-3.2907420489197e-19,0
0.0199139945666503,0.099072565720127,0.396101561048393,0.166146539526538,-1.43933291904516e-18,0
0.0198453306324965,0.0987284883153614,0.39337101667192,0.163744348593271,6.44527938558908e-19,0
0.0197633294540542,0.0983179799293639,0.390123206555261,0.161342157660004,4.8596812268071e-18,0
0.0196685486568243,0.0978438209763765,0.386386591177292,0.158939966726737,-1.6325112729021e-18,0
0.0195605126256355,0.0973036521083039,0.382149879280018,0.156537775793469,-1.66052411499099e-17,0
0.0194396001159523,0.0966993645716377,0.377436364738523,0.154135584860202,7.83617683652552e-18,0
0.0193058998857579,0.0960314072769066,0.372258824371222,0.151733393926935,5.7748597502455e-17,0
0.019158373726747,0.0952946238822203,0.366587784785277,0.149331202993668,-5.16856908064937e-17,0
0.0189978651851917,0.0944932187219289,0.360467495554069,0.146929012060401,-1.91438581332526e-16,0
0.0188241971956657,0.0936263197493141,0.353903803393092,0.144526821127134,3.29038562686383e-16,0
0.018637525079568,0.0926947085676491,0.346916198688062,0.142124630193867,4.4742595662016e-16,0
0.0184376241111673,0.0916972769456181,0.339510964644859,0.139722439260599,-1.79840757511295e-15,0
0.0182251167784192,0.0906371305619513,0.331726700111821,0.137320248327332,8.62099535008511e-16,0
0.0179994372706458,0.0895114656035487,0.323559100880211,0.134918057394065,6.80933269365896e-15,0
0.0177604973250578,0.0883198538224082,0.315022799545856,0.132515866460798,-1.64744787524834e-14,0
0.017507357862554,0.0870576366341974,0.306103952199005,0.130113675527531,7.71036623333876e-15,0
0.0172406721616511,0.085728074485767,0.296846597300719,0.127711484594264,6.50492663295038e-14,0
0.0169589171360577,0.0843236063319724,0.28722080771048,0.125309293660996,-2.19283255603774e-13,0
0.0166634126841048,0.0828508081697766,0.277295952872215,0.122907102727729,4.53460651233776e-13,0
0.0163509934097904,0.0812939553138461,0.266993013695021,0.120504911794462,-5.3449657870777e-13,0
0.0160246744609604,0.0796680533599461,0.256440138560695,0.118102720861195,-3.85534351213975e-13,0
0.0156773891894495,0.077937985396141,0.245443225223828,0.115700529927928,4.21088594348236e-12,0
0.0153177550231458,0.0761466092540734,0.234309413187765,0.113298338994661,-1.65150781606669e-11,0
0.0149212075376204,0.0741718310048003,0.222332777394412,0.110896148061394,4.95355725876375e-11,0
0.0145269984324411,0.0722087889909011,0.210738240300246,0.108493957128126,-6.4938307665741e-11,0
0.0140740753008186,0.0699540474390209,0.197800551997731,0.10609176619486,-7.92934937074294e-10,0
0.0135997117453887,0.0675928051862772,0.184689956489952,0.103689575261654,9.46134920556725e-09,0
0.0130438669584652,0.0648266779759685,0.16989979864968,0.101287384330161,-4.37139613939011e-08,0
0.0123384909471942,0.0613269743906912,0.152019798242646,0.0988851935501701,-1.89502721398458e-07,0
0.0113419845395643,0.0564118425237005,0.128454666870048,0.0964830376748475,7.76160248112583e-06,0
0.0106429104391291,0.0529241489837096,0.113107494178296,0.0940826771957456,8.12501922175334e-05,0
0.0106324283511021,0.0527217193398939,0.112883822447524,0.091689530514361,0.00027839375603745,0
0.0106046503509159,0.0522965065209234,0.112293544150711,0.0893104642840309,0.000604668816041836,0
0.0106242857580536,0.0519828401612706,0.112708382587411,0.0869517139976576,0.00105507401827417,0
0.0105803852763475,0.0512433479706268,0.111777473898532,0.084618772245823,0.00162455438846104,0
0.0105978783671823,0.0507153884292209,0.112146003317112,0.0823168228636597,0.00230865711048232,0
0.0105824270077222,0.0499618172398352,0.111817839427881,0.0800494974472725,0.00310037872804327,0
0.0105469173298216,0.0490569700599981,0.111067391948847,0.0778194203584555,0.00399172026136272,0
0.0105451516891047,0.0482879124452424,0.111028979071495,0.0756288658188004,0.00497639406671457,0
0.0105092217668531,0.0473549977480151,0.110272504903648,0.0734782306590275,0.00604563562222157,0
0.0104655878044342,0.046386062976272,0.109357621710571,0.0713672588099915,0.00719131810720073,0
0.0104254397456821,0.0454612427068417,0.108519218494899,0.0692955647130447,0.00840668158341554,0
0.0103956120223247,0.0446575594894561,0.107898286336374,0.0672612870748078,0.00968382518846408,0
0.010342089526623,0.0438420742809638,0.10678931932869,0.0652601291884006,0.0110124064068649,0
0.0102450946272669,0.0429331050936807,0.104794958176748,0.063287177326297,0.0123826109682679,0
0.0101610803469016,0.0422084373753978,0.103082716548339,0.0613377178994556,0.0137861084448168,0
0.0100150907954981,0.0413453804503476,0.100141433872799,0.0594051115290773,0.0152127965468536,0
0.00982295472157044,0.0403505404206843,0.0963355240238999,0.0574832867071753,0.0166539960253689,0
0.00960623483274808,0.0392841540984238,0.0921312419322886,0.0555693661174886,0.0181056832982855,0
0.00941607014607288,0.0383453345467396,0.0885193828637884,0.0536620238522303,0.0195660053852441,0
0.00922882351033016,0.0374212513377311,0.0850335411509979,0.0517604520627165,0.0210338360152725,0
0.00910008898489456,0.0367586599528838,0.0826775637707502,0.0498646740357426,0.022509139703587,0
0.00900267046316119,0.0362394420416203,0.0809166423521979,0.0479734626318823,0.0239902997769001,0
0.00890787858271881,0.0357081018499959,0.0792214104981183,0.0460858890520414,0.0254760906587497,0
0.0089058455165381,0.0355133616460555,0.0791850253131674,0.0442032354665977,0.0269681085012392,0
0.00893816698499993,0.0354128826825344,0.0797606093520722,0.0423273955079359,0.0284686758681128,0
0.00908723450445865,0.0357342392573108,0.0824429844181114,0.0404605004011668,0.0299803516704061,0
0.00929542431879571,0.036234292286756,0.0862635512259682,0.0386042510715373,0.0315050731749566,0
0.00964492270818104,0.0372535283465795,0.0928720471934697,0.0367606310004385,0.0330450315165149,0
0.0101257158802621,0.0388551522052847,0.102361754545471,0.0349298970860884,0.0346002958245994,0
0.0107226214735035,0.0410585637214654,0.114785459120491,0.0331065270563417,0.0361642136077971,0
0.0113688682652874,0.0436320205339543,0.129038146716095,0.031281787742934,0.0377265292026569,0
0.012157539945961,0.0469977863635581,0.147561728143573,0.0294473048944999,0.0392773587424804,0
0.0131329432569798,0.0513862624837877,0.172188788983281,0.0275937704263955,0.0408052891726629,0
0.0144004341886158,0.0573521648301851,0.207028409762172,0.0257121333484741,0.042298367739316,0
0.0162387680203898,0.0663177791031108,0.263258173557982,0.023791799462342,0.0437410760249446,0
0.0186536221535134,0.0787403548255821,0.347375203003653,0.0218183503562384,0.0451096992855882,0
0.0224829785853275,0.0986583210846592,0.50463502465282,0.0197755292972279,0.0463714067302926,0
0.0228205881042822,0.104273794470604,0.519956969588203,0.0176504673554573,0.0474875983596136,0
0.018948705756995,0.0898650635659641,0.358461296047512,0.0154379092976223,0.048416087407684,0
0.00602317414291957,0.0293347767980885,0.0362183583470079,0.0131430933116262,0.049114031690275,0
0.0239837113779617,0.118436924092043,0.57419447360528,0.0107885934376191,0.0495770499171937,0
0.0396794932875315,0.197051723543243,1.57125724957515,0.00840303760692928,0.0498461424854081,0
0.0455174477801567,0.226422031043561,2.0674249089975,0.00600491598074999,0.0499736508955996,0
0.0518346219540002,0.25794423789777,2.68079614325216,0.00360324389435871,0.050011340738992,0
0.0836638452301496,0.416350448895874,6.98209382195738,0.00120107552706053,0.0500069199639268,0
