"Ustar (m/s)","Wall Y+","Wall Shear Stress: Magnitude (Pa)","X (m)","Y (m)","Z (m)"
0.0198898282866626,0.0989701978001319,0.394993330396218,0.259875,0.15175,0
0.0198826898094931,0.0989361652758009,0.394710125247477,0.257625,0.15175,0
0.0198774796352706,0.0989116279816072,0.394503544759782,0.255375,0.15175,0
0.0198739791213497,0.0988954983930247,0.394364854964862,0.253125,0.15175,0
0.0198722946701509,0.0988883063622137,0.39429824027898,0.250875,0.15175,0
0.0198722767785327,0.0988893082651698,0.394297751871179,0.248625,0.15175,0
0.019873979105965,0.0988987713922091,0.394365517916581,0.246375,0.15175,0
0.0198772959775726,0.0989161700927515,0.394497362820568,0.244125,0.15175,0
0.0198822413571142,0.0989415740156311,0.394693872445121,0.241875,0.15175,0
0.0198887413057656,0.098974615324604,0.394952159591038,0.239625,0.15175,0
0.0198967959523054,0.0990152947198151,0.395272289417433,0.237375,0.15175,0
0.0199063385376737,0.099063279990851,0.395651684023141,0.235125,0.15175,0
0.0199173520948054,0.0991184866654302,0.396089753479143,0.232875,0.15175,0
0.0199297836520059,0.099180651049354,0.396584487211123,0.230625,0.15175,0
0.0199436072516006,0.099249643839155,0.397134957063138,0.228375,0.15175,0
0.0199587760760695,0.0993252318793856,0.397739412762006,0.226125,0.15175,0
0.0199752591710899,0.0994072609176703,0.398396741924952,0.223875,0.15175,0
0.0199930130224037,0.0994955141579683,0.399105337387439,0.221625,0.15175,0
0.0200120035352932,0.0995898216441211,0.399863971960069,0.219375,0.15175,0
0.0200321888983838,0.0996899749830775,0.400671114066462,0.217125,0.15175,0
0.0200535328375022,0.0997957933043811,0.401525455775569,0.214875,0.15175,0
0.0200759943953792,0.0999070724019304,0.402425503523482,0.212625,0.15175,0
0.0200995359508033,0.100023624641751,0.403369897901385,0.210375,0.15175,0
0.0201241171124231,0.100145248576836,0.404357168310785,0.208125,0.15175,0
0.0201496994006833,0.100271752249886,0.405385919756446,0.205875,0.15175,0
0.0201762427574952,0.100402935825005,0.40645469197693,0.203625,0.15175,0
0.020203708262518,0.100538605106095,0.407562067791183,0.201375,0.15175,0
0.0202320560326729,0.100678561087775,0.408706587848603,0.199125,0.15175,0
0.0202612467278026,0.100822607449585,0.409886810534476,0.196875,0.15175,0
0.0202912405211644,0.100970545433785,0.411101269754224,0.194625,0.15175,0
0.0203219977135077,0.101122176904271,0.412348499039277,0.192375,0.15175,0
0.0203534787143299,0.101277304254824,0.413627030214204,0.190125,0.15175,0
0.0203856434320966,0.101435727377038,0.414935368013054,0.187875,0.15175,0
0.020418453153292,0.101597253012075,0.41627206597414,0.185625,0.15175,0
0.0204518673518244,0.101761678876712,0.417635596074658,0.183375,0.15175,0
0.02048584911653,0.10192882067123,0.41902456963527,0.181125,0.15175,0
0.0205203567693167,0.10209847037594,0.420437394676869,0.178875,0.15175,0
0.0205553547592977,0.10227045045785,0.421872720948191,0.176625,0.15175,0
0.0205908021704406,0.102444556691709,0.423328969222069,0.174375,0.15175,0
0.0206266637669159,0.102620613117179,0.424804783903856,0.172125,0.15175,0
0.0206628997839475,0.102798421247035,0.426298613563614,0.169875,0.15175,0
0.0206994749246472,0.10297780483007,0.427809080817487,0.167625,0.15175,0
0.020736351741449,0.103158576923524,0.429334709688215,0.165375,0.15175,0
0.0207734950595817,0.103340561902287,0.430874108025581,0.163125,0.15175,0
0.0208108690564941,0.10352358093126,0.432425846812139,0.160875,0.15175,0
0.0208484391486664,0.10370746135179,0.433988538263686,0.158625,0.15175,0
0.0208861709507348,0.103892031505888,0.435560792756795,0.156375,0.15175,0
0.020924031116911,0.104077124923632,0.437141253910828,0.154125,0.15175,0
0.0209619872038736,0.104262579640804,0.438728593160266,0.151875,0.15175,0
0.0210000078069233,0.104448238877444,0.440321515714835,0.149625,0.15175,0
0.0210380636631376,0.104633956525907,0.441918807281236,0.147375,0.15175,0
0.0210761270772414,0.10481959429478,0.443519310721169,0.145125,0.15175,0
0.0211141705146337,0.105005014711626,0.445121867311513,0.142875,0.15175,0
0.0211521640005841,0.105190068189796,0.446725206693603,0.140625,0.15175,0
0.0211900804979625,0.105374619775798,0.448328173803671,0.138375,0.15175,0
0.0212278947593045,0.105558543439685,0.449929681290033,0.136125,0.15175,0
0.0212655832466713,0.105741721674667,0.451528706828053,0.133875,0.15175,0
0.0213031234272939,0.10592404199572,0.453124263845737,0.131625,0.15175,0
0.0213404937812623,0.106105396977503,0.454715402304433,0.129375,0.15175,0
0.021377673191482,0.106285681221516,0.456301183090278,0.127125,0.15175,0
0.0214146419488331,0.106464796353679,0.457880721233862,0.124875,0.15175,0
0.0214513809029442,0.106642646802585,0.459453150127075,0.122625,0.15175,0
0.0214878736663074,0.106819150756048,0.461017716402307,0.120375,0.15175,0
0.0215241023852382,0.106994219136683,0.462573599245861,0.118125,0.15175,0
0.0215600504891209,0.107167769271826,0.464120028251452,0.115875,0.15175,0
0.0215956971168032,0.107339697241156,0.465656043553609,0.113625,0.15175,0
0.0216310310319072,0.107509946923468,0.467181095656799,0.111375,0.15175,0
0.0216660423519896,0.107678469054317,0.468694691110846,0.109125,0.15175,0
0.0217007411672004,0.107845314251056,0.470197199559099,0.106875,0.15175,0
0.0217351123600751,0.108010387424175,0.471687900870422,0.104625,0.15175,0
0.0217691037708951,0.10817336614861,0.473164463146521,0.102375,0.15175,0
0.0218027104527053,0.108334252800146,0.474626589386664,0.100125,0.15175,0
0.02183594723211,0.10849347116296,0.476074850986946,0.097875,0.15175,0
0.0218687835743565,0.108651068157987,0.477507842320448,0.095625,0.15175,0
0.0219012112182905,0.108807252127775,0.478925122952609,0.093375,0.15175,0
0.021933217648983,0.108962346612325,0.480326067179224,0.091125,0.15175,0
0.0219647805420886,0.109116325750688,0.481709614884461,0.088875,0.15175,0
0.021995889838516,0.109269404830055,0.483075241348153,0.086625,0.15175,0
0.0220265138359667,0.109421558796331,0.484421468519012,0.084375,0.15175,0
0.0220566446203665,0.109572767394885,0.485747858584107,0.082125,0.15175,0
0.022086236570217,0.109722946550456,0.487052311730056,0.079875,0.15175,0
0.0221152572907385,0.109871866680714,0.488333302189605,0.077625,0.15175,0
0.0221436724977515,0.110019286598405,0.48958921455189,0.075375,0.15175,0
0.0221714344707111,0.110164847619919,0.490817833882216,0.073125,0.15175,0
0.0221984875237659,0.110307985390284,0.492016584014601,0.070875,0.15175,0
0.02222478949024,0.110448251865706,0.493183483231041,0.068625,0.15175,0
0.022250263145137,0.110584990761031,0.494314981275652,0.066375,0.15175,0
0.0222748085323883,0.110717416549494,0.495406502076122,0.064125,0.15175,0
0.0222983150011345,0.110844808826899,0.496452982590575,0.061875,0.15175,0
0.0223206686865439,0.110966505162486,0.497449201739922,0.059625,0.15175,0
0.0223417094304923,0.111081638750618,0.498387860178576,0.057375,0.15175,0
0.0223612791614961,0.111189376104256,0.499261734177524,0.055125,0.15175,0
0.022379160144413,0.111288543556797,0.500060921287191,0.052875,0.15175,0
0.0223951272454351,0.111377934535703,0.500775172793377,0.050625,0.15175,0
0.0224088428138243,0.11145584908207,0.501389196015627,0.048375,0.15175,0
0.0224199758627591,0.11152061687884,0.501887986622859,0.046125,0.15175,0
0.0224279925162881,0.111569536686531,0.502247460196773,0.043875,0.15175,0
0.0224323748023852,0.111599957412683,0.502444260646347,0.041625,0.15175,0
0.0224322642137606,0.111607514009235,0.502439830869779,0.039375,0.15175,0
0.0224268376694376,0.111587953018066,0.502197304260604,0.037125,0.15175,0
0.0224146334860916,0.111533731093265,0.501651416421977,0.034875,0.15175,0
0.0223942409495286,0.11143755350515,0.500739556065924,0.032625,0.15175,0
0.0223630656959858,0.111286342313961,0.499346837020989,0.030375,0.15175,0
0.0223185659571541,0.111067391715983,0.497361944956773,0.028125,0.15175,0
0.022255904894885,0.110756708474775,0.494573387855173,0.025875,0.15175,0
0.022170454235183,0.110331465682623,0.490782955681353,0.023625,0.15175,0
0.0220542543761348,0.109752408257099,0.485651574932192,0.021375,0.15175,0
0.0219029419473068,0.108998305000466,0.479009593742928,0.019125,0.15175,0
0.0217112067270978,0.108043247363259,0.470658391766088,0.016875,0.15175,0
0.0214965873626691,0.106974887198133,0.46139677336595,0.014625,0.15175,0
0.0212917216767743,0.10595570826142,0.452640651065896,0.012375,0.15175,0
0.0212111232464157,0.105555335296602,0.449215794276679,0.010125,0.15175,0
0.021272494283597,0.105861552592287,0.451816762375076,0.007875,0.15175,0
0.0212005768055989,0.105504342460524,0.448770377173802,0.005625,0.15175,0
0.0196103807960472,0.0975911884133736,0.383974787404809,0.003375,0.15175,0
0.015403250788914,0.0766545496995249,0.236897874556266,0.001125,0.15175,0
